n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
782,4.221227621483376,6.4519846350832175,321.0,0.0,1903,15,0.0006654003817671,1.56369499470752e-07,0.0502379693283976,66.0,0.07,0
344,4.034883720930233,13.854227405247812,276.0,0.0,1941,15,0.0007488484285728,1.5316103098134009e-07,0.1084474885844749,76.0,0.07,0
290,4.334482758620689,9.702422145328716,284.0,0.0,1942,15,0.0006168380863751,1.8755725473231544e-06,0.0642898889538281,61.0,0.03,0
275,4.112727272727272,16.558394160583934,615.0,0.0,1945,15,0.0005509097564844,9.181122611445081e-08,0.0638297872340425,53.0,0.06,0
270,4.4,16.76208178438661,646.0,0.0,1961,15,0.0008017487053811,1.9105557063575487e-06,0.0519298245614035,84.0,0.07,0
502,3.782868525896415,9.289421157684629,538.0,0.0,1960,15,0.0009395549248949,3.7046285427914e-06,0.0774114774114774,101.0,0.06,0
233,4.660944206008583,17.387931034482754,343.0,0.0,1967,15,0.0006542987212307,1.317850620403376e-07,0.111864406779661,67.0,0.07,0
360,4.430555555555555,10.178272980501388,442.0,0.0,1969,15,0.000761942591084,0.0026436075138701,0.0499814883376527,80.0,0.06,0
632,4.669303797468355,6.207606973058634,447.0,0.0,1996,15,0.0008688892302956,1.9349813576222263e-06,0.0438271604938271,92.0,0.06,0
463,3.83585313174946,8.173160173160174,329.0,0.0,1999,15,0.0006738792450358,1.0874787103146143e-07,0.0465819721718088,65.0,0.05,0
338,4.387573964497041,11.418397626112757,425.0,0.0,2001,15,0.0007094205627692,3.636535386190932e-06,0.0540674603174603,76.0,0.04,0
158,4.2215189873417724,21.94267515923566,614.0,0.0,2008,15,0.0005662316126319,2.713236111982088e-06,0.1380392156862745,56.0,0.04,0
238,4.109243697478991,17.44303797468354,561.0,0.0,2007,15,0.0004997673182157,9.81355140718881e-08,0.0621951219512195,46.0,0.05,0
581,4.533562822719449,7.993103448275856,297.0,0.0,2009,15,0.0006168413174082,7.754917856745792e-06,0.0475113122171945,61.0,0.04,0
339,4.566371681415929,12.502958579881655,675.0,0.0,2014,15,0.0006550380100348,5.376655258249413e-06,0.0562841530054644,65.0,0.07,0
573,4.340314136125654,8.222027972027963,334.0,0.0,2021,15,0.0005532461464926,3.593895858341845e-06,0.050531914893617,53.0,0.03,0
214,3.7616822429906542,21.84507042253521,359.0,0.0,2041,15,0.0006310718626796,3.6883417133908273e-06,0.0999301187980433,65.0,0.04,0
190,4.605263157894737,21.507936507936503,555.0,0.0,2101,15,0.0011407703667115,1.075456355309411e-05,0.1050875729774812,126.0,0.08,0
395,4.50126582278481,10.043147208121818,508.0,0.0,2135,15,0.0003992740627176,1.8069504298005688e-06,0.0423387096774193,34.0,0.07,0
352,4.238636363636363,11.68945868945868,503.0,0.0,2143,15,0.0007256183298244,3.66995088881141e-06,0.0752515090543259,77.0,0.05,0
310,4.867741935483871,14.504854368932037,511.0,0.0,2150,15,0.0006274275059445,1.6476353387516392e-07,0.0661224489795918,64.0,0.15,0
357,4.641456582633054,13.76966292134831,503.0,0.0,2149,15,0.0008652100164707,2.8215187561344397e-06,0.0639240506329113,93.0,0.07,0
381,4.776902887139108,12.986842105263149,370.0,0.0,2147,15,0.000908149799667,2.22865318447569e-07,0.0952101087275933,100.0,0.11,0
342,4.695906432748538,13.642228739002928,433.0,0.0,2148,15,0.0011850566028634,1.3089295929795376e-06,0.0822638333683989,133.0,0.13,0
414,4.396135265700483,10.406779661016945,292.0,0.0,2194,15,0.0006116177640942,1.0670200412887969e-07,0.06265664160401,61.0,0.07,0
305,4.649180327868852,9.207236842105257,343.0,0.0,2209,15,0.0006967496351229,4.318127004747387e-06,0.0737704918032786,72.0,0.07,0
340,4.238235294117647,8.218289085545718,619.0,0.0,2217,15,0.0005840668025533,1.1362119442634536e-07,0.0520361990950226,56.0,0.07,0
593,3.013490725126476,7.25,447.0,0.0,2215,15,0.0004816244327157,1.8292943920725263e-06,0.0573170731707317,44.0,0.04,0
650,4.356923076923077,6.292758089368252,501.0,0.0,2223,15,0.0007360694679385,1.8815090416127968e-06,0.0484848484848484,74.0,0.05,0
609,4.522167487684729,6.083881578947361,433.0,0.0,2225,15,0.0007118652647964,3.6477407152989258e-06,0.0576923076923076,73.0,0.06,0
209,4.3875598086124405,19.144230769230763,360.0,0.0,2227,15,0.0005976864339195,1.8479767651837191e-06,0.0708898944193061,60.0,0.02,0
254,4.2952755905511815,14.802371541501968,495.0,0.0,2232,15,0.0005284770415956,3.6426699643212743e-06,0.0625889046941678,52.0,0.02,0
139,3.942446043165468,33.326086956521735,348.0,0.0,2246,15,0.0006308086334845,1.8799226827773805e-06,0.1057860900058445,63.0,0.07,0
553,3.708860759493671,6.416666666666667,312.0,0.0,2248,15,0.0006434982528132,1.3392443110772854e-07,0.0603896103896103,63.0,0.06,0
346,4.661849710982659,9.730434782608691,412.0,0.0,2253,15,0.0006919541620868,4.302338379833335e-06,0.0528820729772607,69.0,0.05,0
469,4.181236673773987,10.021367521367512,257.0,0.0,2270,15,0.0008831209368963,3.699517121279884e-06,0.0746400235086688,93.0,0.05,0
406,4.524630541871921,11.138271604938264,305.0,0.0,2287,15,0.0006540268314716,1.8919363133846535e-06,0.0578597030209933,64.0,0.06,0
184,4.7228260869565215,23.4863387978142,265.0,0.0,2297,15,0.0007098164092838,1.3599928810259526e-07,0.079326923076923,71.0,0.1,0
424,3.792452830188679,10.45390070921985,615.0,0.0,2310,15,0.0010666846102856,7.258445872302464e-06,0.0893617021276595,115.0,0.08,0
116,3.793103448275862,34.904347826086955,549.0,0.0,2317,15,0.0005649078002205,3.6075764123873206e-06,0.0921625544267053,55.0,0.08,0
503,4.650099403578529,8.982071713147407,611.0,0.0,2329,15,0.0010021526294214,2.801071488252879e-06,0.0628844839371155,106.0,0.09,0
237,4.523206751054852,15.177966101694908,457.0,0.0,2349,15,0.0005642242247219,1.711573334671668e-07,0.0664893617021276,54.0,0.08,0
309,4.343042071197411,13.3538961038961,422.0,0.0,2377,15,0.0007998064721855,3.675737041324218e-06,0.0558558558558558,83.0,0.05,0
162,4.549382716049383,14.801242236024835,702.0,0.0,2392,15,0.0005390222329894,1.8697566959832109e-06,0.0909803921568627,53.0,0.07,0
528,4.784090909090909,8.178368121442118,402.0,0.0,2400,15,0.0008203437354767,1.836880073283614e-07,0.0624561403508771,85.0,0.09,0
313,4.258785942492013,14.89743589743589,269.0,0.0,2417,15,0.0007581927590642,3.632947350807891e-06,0.0657342657342657,77.0,0.04,0
134,4.201492537313433,33.92481203007519,549.0,0.0,2415,15,0.0005018795857193,1.8543416585340925e-06,0.0609080841638981,46.0,0.06,0
266,4.2556390977443606,17.78490566037735,589.0,0.0,2416,15,0.000564439652351,3.6153635194116017e-06,0.0664893617021276,55.0,0.02,0
488,4.698770491803279,8.022587268993831,587.0,0.0,2423,15,0.0004750280990894,1.83813693901602e-06,0.0621951219512195,48.0,0.05,0
235,4.306382978723405,15.858974358974352,460.0,0.0,2427,15,0.0004926363905938,5.370595121558651e-06,0.0583214793741109,46.0,0.02,0
261,3.9195402298850577,18.630769230769225,592.0,0.0,2425,15,0.0007435291121093,1.903744239584986e-06,0.0723787167449139,78.0,0.03,0
268,4.264925373134329,15.5318352059925,308.0,0.0,2434,15,0.0008883737757251,5.48591947547814e-06,0.0725490196078431,94.0,0.04,0
140,4.035714285714286,32.15107913669065,429.0,0.0,2432,15,0.000620550038139,2.7462246512791857e-06,0.0714285714285714,61.0,0.06,0
238,4.794117647058823,19.48945147679324,318.0,0.0,2448,15,0.0006475414432923,1.915264461800594e-06,0.0693877551020408,65.0,0.08,0
163,4.6503067484662575,28.67901234567901,534.0,0.0,2447,15,0.0007892403727591,1.914918715742202e-06,0.0742342342342342,83.0,0.07,0
330,4.393939393939394,13.10334346504559,433.0,0.0,2463,15,0.0005024338803294,1.86635595525194e-06,0.0647342995169082,48.0,0.04,0
224,4.040178571428571,20.00448430493273,555.0,0.0,2479,15,0.0004296657248079,9.292315623677709e-08,0.1092436974789916,39.0,0.09,0
222,4.202702702702703,15.846153846153843,540.0,0.0,2488,15,0.0003945025973186,3.5654474089870003e-06,0.0552584670231729,35.0,0.06,0
462,4.43073593073593,11.377440347071571,798.0,0.0,2491,15,0.0006098369076695,1.92203674412583e-07,0.0476190476190476,60.0,0.08,0
683,3.587115666178624,4.551319648093831,305.0,0.0,2497,15,0.0005501480470366,3.55490972329613e-06,0.0501700680272108,52.0,0.03,0
393,3.6743002544529264,10.783163265306122,402.0,0.0,2500,15,0.0005544802595604,1.1010928075629975e-07,0.0816326530612244,55.0,0.06,0
340,4.794117647058823,11.168141592920348,608.0,0.0,2518,15,0.0005649064568791,6.0462020450296135e-06,0.0604081632653061,56.0,0.07,0
116,4.241379310344827,34.84347826086956,518.0,1.0,2560,15,0.0007389705290735,3.662622295258602e-06,0.0699062233589087,75.0,0.1,0
292,4.434931506849315,14.704467353951886,287.0,0.0,2586,15,0.0007351774623531,5.436000683307186e-06,0.0824960338445267,78.0,0.05,0
392,3.510204081632653,11.892583120204597,329.0,0.0,2609,15,0.000664694479365,3.646836587650227e-06,0.0983606557377049,67.0,0.06,0
626,2.937699680511182,7.4176,279.0,0.0,2618,15,0.0005884865149711,1.851547559014715e-06,0.0628930817610062,57.0,0.03,0
709,4.095909732016925,5.847457627118634,361.0,0.0,2614,15,0.0008136735284073,5.3700522556709794e-06,0.0512645249487354,85.0,0.05,0
244,4.655737704918033,16.938271604938265,651.0,0.0,2629,15,0.0004938377913694,7.106055522863393e-06,0.0780487804878048,46.0,0.07,0
142,3.943661971830986,27.666666666666668,748.0,0.0,2633,15,0.0006630578378979,3.610072391050303e-06,0.0776942355889724,66.0,0.07,0
398,3.972361809045226,8.564231738035256,310.0,0.0,2640,15,0.0006778358229717,4.3501698561968354e-06,0.0723163841807909,71.0,0.05,0
221,4.276018099547511,19.359090909090902,257.0,0.0,2648,15,0.0007007973045475,7.168304944357223e-06,0.0831168831168831,75.0,0.03,0
318,4.0062893081761,14.230283911671922,384.0,0.0,2643,15,0.0005031927614557,1.844181994169568e-06,0.0595959595959596,47.0,0.03,0
211,4.597156398104265,20.39523809523809,307.0,0.0,2663,15,0.0007781669091697,1.0697866094038563e-05,0.0764912280701754,82.0,0.06,0
245,4.240816326530612,18.02459016393442,326.0,0.0,2668,15,0.0004597845925849,1.8131335008708096e-06,0.0668563300142247,42.0,0.03,0
452,3.997787610619469,9.090909090909086,618.0,0.0,2672,15,0.0007976252463114,8.905728263675307e-06,0.0547945205479452,81.0,0.05,0
449,4.496659242761693,8.46875,345.0,0.0,2685,15,0.000742131417427,1.564151218278609e-07,0.0578609000584453,76.0,0.09,0
353,3.861189801699717,8.553977272727268,410.0,0.0,2694,15,0.0004784599979372,6.642208597076715e-08,0.0974789915966386,43.0,0.08,0
428,4.1985981308411215,10.311475409836063,382.0,0.0,2718,15,0.0009417293670852,3.732233978521974e-06,0.0622710622710622,103.0,0.05,0
362,3.9668508287292816,11.224376731301932,656.0,0.0,2723,15,0.0007151382776166,1.8833300709468412e-06,0.0569877883310719,72.0,0.05,0
264,4.295454545454546,14.844106463878322,681.0,0.0,2735,15,0.0007371101708018,1.887016432636901e-06,0.0485576923076923,74.0,0.04,0
181,3.165745856353591,22.85,710.0,0.0,2752,15,0.000840622532055,1.9064545799216993e-06,0.1162171162171162,90.0,0.07,0
519,4.057803468208093,7.774131274131273,355.0,0.0,2753,15,0.0006677123007985,1.8843531224891455e-06,0.13954802259887,68.0,0.04,0
379,3.588390501319261,11.587301587301583,437.0,0.0,2760,15,0.0006049851151663,4.501468565231983e-06,0.0629159104658197,62.0,0.04,0
432,4.293981481481482,9.82366589327146,795.0,0.0,2761,15,0.000509737496318,1.8265209323925849e-06,0.0644820295983086,47.0,0.04,0
399,3.5789473684210527,11.540201005025116,685.0,0.0,2786,15,0.0005744849375581,5.354755274254181e-06,0.0850340136054421,55.0,0.05,0
190,4.6,23.72486772486772,439.0,0.0,2794,15,0.0005298099289466,1.8681984686541935e-06,0.0718085106382978,50.0,0.04,0
357,4.282913165266106,10.00280898876404,444.0,0.0,2797,15,0.000820420878181,1.0278331500395775e-06,0.0843243243243243,83.0,0.08,0
314,4.592356687898089,8.217252396166135,332.0,0.0,2829,15,0.000388726657987,6.526717922067728e-08,0.0712643678160919,34.0,0.09,0
353,4.838526912181303,11.670454545454538,417.0,0.0,2833,15,0.0004452485015501,3.5611515012063483e-06,0.0753911806543385,40.0,0.12,0
401,4.43142144638404,10.0175,428.0,0.0,2855,15,0.0011276895560817,2.852689864649636e-07,0.0715778474399164,126.0,0.13,0
620,3.52258064516129,7.276252019386099,389.0,0.0,2895,15,0.00070625861961,6.055053648384857e-06,0.0476190476190476,73.0,0.05,0
461,4.149674620390456,9.13695652173912,320.0,0.0,2898,15,0.0006698935988163,1.8947093771475371e-06,0.0614439324116743,67.0,0.03,0
242,3.743801652892562,14.908713692946051,401.0,0.0,2912,15,0.0005427755516534,3.6024221631175246e-06,0.081159420289855,52.0,0.02,0
257,4.217898832684825,13.0078125,588.0,0.0,2918,15,0.0006742761686556,1.9391411650031153e-06,0.0889724310776942,68.0,0.04,0
581,4.118760757314974,8.255172413793101,648.0,0.0,2939,15,0.0008717625968531,1.960872821869884e-06,0.069753086419753,94.0,0.06,0
195,4.292307692307692,17.494845360824733,470.0,0.0,2951,15,0.0006367855615886,3.635066753062044e-06,0.0922077922077922,63.0,0.04,0
300,4.66,13.86622073578595,684.0,0.0,2961,15,0.0006336639029503,1.8938676532331336e-06,0.062987012987013,63.0,0.07,0
439,4.69248291571754,8.458904109589039,598.0,0.0,2958,15,0.000971250871526,7.177812666212789e-06,0.0796092796092796,104.0,0.07,0
283,4.042402826855124,13.911347517730498,486.0,0.0,2973,15,0.0004929245932152,1.0166508519807537e-07,0.0522648083623693,46.0,0.06,0
532,3.800751879699248,7.146892655367222,506.0,0.0,2979,15,0.000581748446241,3.628155848415595e-06,0.0556862745098039,58.0,0.03,0
342,2.929824561403509,11.161290322580635,470.0,0.0,2985,15,0.0008706423381582,3.657551142759404e-06,0.057471264367816,90.0,0.06,0
216,4.027777777777778,9.432558139534883,269.0,0.0,2990,15,0.0006216614097609,1.183561097584748e-07,0.0705800139762403,61.0,0.05,0
405,4.511111111111111,10.18811881188118,515.0,0.0,3002,15,0.00074851812432,1.453948254718868e-07,0.0511508951406649,78.0,0.1,0
466,4.624463519313305,7.94408602150537,506.0,0.0,3012,15,0.0007310345974371,1.922362838295302e-06,0.0536130536130536,75.0,0.07,0
268,4.078358208955224,9.295880149812731,514.0,0.0,3011,15,0.0006108814918097,5.401786737821554e-06,0.0766233766233766,61.0,0.04,0
177,4.401129943502825,21.38636363636364,662.0,0.0,3014,15,0.0006501067084588,1.3989130001195526e-07,0.0683615819209039,63.0,0.1,0
591,3.744500846023689,9.374576271186434,350.0,0.0,3020,15,0.0007418241001991,1.7135188512750865e-07,0.0567404426559356,76.0,0.06,0
191,4.104712041884817,20.042105263157893,559.0,0.0,3030,15,0.0005569067924652,5.363725020787077e-06,0.0661224489795918,53.0,0.02,0
203,4.334975369458128,11.18811881188118,325.0,0.0,3034,15,0.0005775189468366,8.857267043659374e-06,0.075354609929078,57.0,0.03,0
478,3.671548117154812,8.88888888888889,697.0,0.0,3045,15,0.0006155950698926,3.642969319627575e-06,0.0526315789473684,61.0,0.03,0
175,4.68,25.60344827586206,554.0,0.0,3052,15,0.000486941022355,1.8312403753455456e-06,0.1222222222222222,46.0,0.07,0
369,4.411924119241192,10.483695652173912,456.0,0.0,3064,15,0.0010097033410687,1.1625762401375516e-05,0.0559006211180124,108.0,0.09,0
158,4.620253164556962,17.929936305732475,373.0,0.0,3073,15,0.0003937158025296,4.797286200071579e-08,0.0689655172413793,33.0,0.08,0
349,4.329512893982808,11.600574712643668,341.0,0.0,3117,15,0.0005439349816053,1.8479612896636389e-06,0.0966183574879227,53.0,0.05,0
570,4.091228070175439,7.272407732864664,469.0,0.0,3122,15,0.0005831109986686,1.292857118693924e-07,0.0549645390070922,56.0,0.06,0
265,4.143396226415095,14.234848484848484,484.0,0.0,3126,15,0.0004246013040696,1.8357820459529483e-06,0.0900900900900901,39.0,0.07,0
134,4.097014925373134,19.99248120300751,610.0,0.0,3134,15,0.0006068523822855,1.8751220919865192e-06,0.1372549019607843,61.0,0.07,0
273,4.52014652014652,16.0735294117647,299.0,0.0,3154,15,0.0007307462328025,2.803301458831546e-05,0.0792498487598306,74.0,0.04,0
319,4.601880877742946,13.251572327044016,363.0,0.0,3202,15,0.0005861289929269,1.8793819167195437e-06,0.0686274509803921,57.0,0.05,0
642,4.160436137071651,5.553822152886111,546.0,0.0,3211,15,0.0006982760138492,1.900804793303875e-06,0.0557377049180327,69.0,0.04,0
399,3.824561403508772,10.58542713567839,339.0,0.0,3238,15,0.0006853034597253,6.09449112190693e-06,0.0791497060153776,71.0,0.05,0
301,3.8372093023255816,14.183333333333334,472.0,0.0,3252,15,0.0005437396810275,3.6046167589593184e-06,0.0514285714285714,51.0,0.03,0
205,4.014634146341463,15.950980392156865,409.0,0.0,3253,15,0.0006934022269842,3.6571607714697e-06,0.1052884615384615,69.0,0.03,0
358,3.5139664804469275,11.591036414565822,322.0,0.0,3255,15,0.0006418059866814,1.8689886013126543e-06,0.0879781420765027,64.0,0.06,0
338,4.375739644970414,12.299703264094951,398.0,0.0,3269,15,0.0007595121136073,2.038003101454351e-07,0.0647911338448422,78.0,0.07,0
232,4.176724137931035,16.891774891774883,275.0,0.0,3294,15,0.0007675958800351,3.706736982563752e-06,0.0843253968253968,81.0,0.04,0
198,4.212121212121212,20.25888324873096,538.0,0.0,3308,15,0.0004990647534278,1.825105265012778e-06,0.0887949260042283,47.0,0.02,0
277,4.574007220216607,16.134057971014492,302.0,0.0,3311,15,0.000699082741434,1.9191832368266376e-06,0.0764423076923077,72.0,0.05,0
232,4.560344827586207,19.21645021645021,513.0,0.0,3313,15,0.0004732579540957,3.582232130872527e-06,0.0666666666666666,43.0,0.05,0
403,4.523573200992556,6.883084577114421,621.0,0.0,3322,15,0.0007380361773003,1.8936012286556484e-06,0.0554134697357203,74.0,0.08,0
230,4.913043478260869,16.694323144104803,550.0,0.0,3316,15,0.0004801967439116,1.8009825704020862e-06,0.0978260869565217,46.0,0.16,0
261,3.9080459770114944,11.865384615384606,392.0,0.0,3343,15,0.0005553517076475,1.828094903902206e-06,0.0664893617021276,52.0,0.02,0
372,4.615591397849462,9.57681940700808,316.0,0.0,3351,15,0.0009744445463601,2.8290881081683137e-06,0.0571785268414481,104.0,0.08,0
376,4.4388297872340425,10.989333333333333,462.0,0.0,3384,15,0.0008861865808324,3.685107110993024e-06,0.0638888888888888,97.0,0.07,0
132,4.356060606060606,28.206106870229004,460.0,0.0,3394,15,0.0007140812906502,3.641304201842173e-06,0.1226107226107226,73.0,0.08,0
347,3.9452449567723344,10.875722543352593,490.0,0.0,3397,15,0.0004570346735451,3.5549222435674845e-06,0.0566801619433198,42.0,0.06,0
361,4.113573407202216,10.594444444444443,348.0,0.0,3401,15,0.0008438737015652,3.661808677461244e-06,0.0589410589410589,88.0,0.05,0
106,4.037735849056604,42.12380952380953,308.0,0.0,3406,15,0.0006736970118667,3.625499194500707e-06,0.1817650496785505,68.0,0.08,0
419,4.398568019093079,10.377990430622004,708.0,0.0,3412,15,0.0004171490164609,1.812466312241708e-06,0.0739495798319327,36.0,0.09,0
180,4.461111111111111,32.64804469273743,568.0,0.0,3417,15,0.0007146598892073,2.783265512870299e-06,0.0629370629370629,72.0,0.06,0
592,3.876689189189189,4.92893401015228,455.0,0.0,3419,15,0.000601139437093,5.3601799276047075e-06,0.0677555958862674,60.0,0.03,0
461,4.663774403470716,9.063043478260868,596.0,0.0,3423,15,0.0008337488165541,4.556828631800975e-06,0.0603700097370983,90.0,0.06,0
280,4.235714285714286,8.394265232974908,501.0,0.0,3440,15,0.0006020115922891,3.6127644049313542e-06,0.0805515239477503,60.0,0.04,0
193,4.5025906735751295,19.8125,420.0,0.0,3442,15,0.0007924228993102,1.9229506008563702e-06,0.0716112531969309,81.0,0.06,0
344,3.8372093023255816,13.262390670553936,315.0,0.0,3450,15,0.0020527067720595,6.919844520130188e-06,0.0996078431372549,398.0,0.18,0
444,4.175675675675675,9.302483069977418,453.0,0.0,3455,15,0.0005983937448443,3.60943703324988e-06,0.0595065312046444,58.0,0.03,0
148,4.6824324324324325,27.993197278911563,537.0,0.0,3469,15,0.00048176549177,3.6053618319408033e-06,0.0930232558139534,46.0,0.08,0
151,4.781456953642384,19.433333333333337,345.0,0.0,3498,15,0.0005581216758909,5.346322774452067e-06,0.0877659574468085,54.0,0.1,0
382,4.332460732984293,13.136482939632549,539.0,0.0,3517,15,0.0018803338725915,1.994245177306411e-06,0.0714550166604961,303.0,0.2,0
268,4.167910447761194,15.374531835205984,463.0,0.0,3535,15,0.0005773765475561,1.1542522210269525e-07,0.0850340136054421,56.0,0.06,0
284,4.616197183098592,13.250883392226148,414.0,0.0,3542,15,0.0005133069593393,3.56218691694594e-06,0.0511033681765389,48.0,0.06,0
507,3.921104536489152,7.822134387351771,351.0,0.0,3522,15,0.0006081838503786,0.0026435627163719,0.0570175438596491,62.0,0.04,0
181,3.983425414364641,22.194444444444443,379.0,0.0,3549,15,0.0005341974367222,1.856827090057229e-06,0.0619796484736355,52.0,0.04,0
